# N c mu sigma av_time av_div error_av_div samples_div nsamples prob_div error_prob av_m error_av_m
16384 1685 700 0 40.183000 0.000000 0.000000 0 10000 0.000000 0.000000 0.507340 0.000018
16384 1685 700 150 44.339400 0.000800 0.000800 1 10000 0.000100 0.000100 0.510380 0.000019
16384 1685 900 0 86.562200 0.066800 0.022015 14 10000 0.001400 0.000374 0.472874 0.000020
16384 1685 950 0 145.670300 0.190700 0.046919 27 10000 0.002700 0.000519 0.466268 0.000021
16384 1685 1050 0 4995.840400 11.629200 0.213120 4980 10000 0.498000 0.005000 0.460009 0.000023
16384 1685 1100 0 5002.803500 11.646900 0.213353 4987 10000 0.498700 0.005000 0.460009 0.000023
16384 1685 1500 0 5010.749800 11.657300 0.213220 4995 10000 0.499500 0.005000 0.460009 0.000023
16384 1685 3000 0 4905.906900 11.228300 0.208848 4890 10000 0.489000 0.004999 0.460022 0.000023
16384 1740 700 0 42.284800 0.000000 0.000000 0 10000 0.000000 0.000000 0.500113 0.000018
16384 1740 700 150 51.196900 0.136300 0.082564 6 10000 0.000600 0.000245 0.503190 0.000019
16384 1740 900 0 92.786900 0.148100 0.046378 16 10000 0.001600 0.000400 0.466073 0.000020
16384 1740 950 0 153.123800 0.260800 0.058503 28 10000 0.002800 0.000528 0.459625 0.000021
16384 1740 1050 0 5311.610700 14.263800 0.253346 5296 10000 0.529600 0.004991 0.453471 0.000023
16384 1740 1100 0 5316.596200 14.268700 0.253146 5301 10000 0.530100 0.004991 0.453471 0.000023
16384 1740 1500 0 5330.519700 14.293700 0.253339 5315 10000 0.531500 0.004990 0.453470 0.000023
16384 1740 3000 0 5225.679300 13.730500 0.246341 5210 10000 0.521000 0.004996 0.453487 0.000023
16384 1794 700 0 44.481000 0.000000 0.000000 0 10000 0.000000 0.000000 0.493280 0.000018
16384 1794 700 150 50.323200 0.006100 0.004674 3 10000 0.000300 0.000173 0.496385 0.000018
16384 1794 900 0 105.144100 0.232900 0.063745 25 10000 0.002500 0.000499 0.459656 0.000020
16384 1794 950 0 180.512000 0.628000 0.109409 50 10000 0.005000 0.000705 0.453357 0.000020
16384 1794 1050 0 5587.530800 16.358700 0.288202 5572 10000 0.557200 0.004967 0.447320 0.000023
16384 1794 1100 0 5591.512200 16.375700 0.288507 5576 10000 0.557600 0.004967 0.447320 0.000023
16384 1794 1500 0 5603.437600 16.405200 0.288643 5588 10000 0.558800 0.004965 0.447319 0.000023
16384 1794 3000 0 5462.750300 15.748800 0.280436 5447 10000 0.544700 0.004980 0.447339 0.000023
16384 1848 700 0 47.013600 0.000000 0.000000 0 10000 0.000000 0.000000 0.486630 0.000018
16384 1848 700 150 53.269600 0.058800 0.042433 4 10000 0.000400 0.000200 0.489760 0.000018
16384 1848 900 0 117.731400 0.404000 0.085316 33 10000 0.003300 0.000574 0.453400 0.000020
16384 1848 950 0 212.716000 1.174100 0.176147 77 10000 0.007700 0.000874 0.447247 0.000020
16384 1848 1050 0 5898.316400 19.904600 0.340592 5883 10000 0.588300 0.004921 0.441282 0.000024
16384 1848 1100 0 5907.279500 19.912100 0.340631 5892 10000 0.589200 0.004920 0.441282 0.000024
16384 1848 1500 0 5919.214700 19.943800 0.341008 5904 10000 0.590400 0.004918 0.441281 0.000024
16384 1848 3000 0 5790.498300 19.179800 0.332799 5775 10000 0.577500 0.004940 0.441305 0.000024
16384 1903 700 0 49.948300 0.000000 0.000000 0 10000 0.000000 0.000000 0.480094 0.000018
16384 1903 700 150 54.105200 0.164500 0.139255 2 10000 0.000200 0.000141 0.483243 0.000018
16384 1903 900 0 125.003300 0.442900 0.095635 36 10000 0.003600 0.000599 0.447282 0.000019
16384 1903 950 0 223.009700 1.313800 0.186080 80 10000 0.008000 0.000891 0.441282 0.000020
16384 1903 1050 0 6133.175100 23.844200 0.403030 6118 10000 0.611800 0.004873 0.435384 0.000025
16384 1903 1100 0 6139.152600 23.872400 0.403224 6124 10000 0.612400 0.004872 0.435383 0.000025
16384 1903 1500 0 6147.113100 23.925100 0.403716 6132 10000 0.613200 0.004870 0.435381 0.000025
16384 1903 3000 0 6039.322700 22.996500 0.392335 6024 10000 0.602400 0.004894 0.435410 0.000024
16384 1957 700 0 53.169200 0.000000 0.000000 0 10000 0.000000 0.000000 0.473848 0.000018
16384 1957 700 150 58.937900 0.098100 0.063585 4 10000 0.000400 0.000200 0.477021 0.000018
16384 1957 900 0 138.188100 0.745200 0.151834 45 10000 0.004500 0.000669 0.441426 0.000019
16384 1957 950 0 261.728800 2.058700 0.247383 112 10000 0.011200 0.001052 0.435571 0.000020
16384 1957 1050 0 6369.151200 28.157600 0.473233 6354 10000 0.635400 0.004813 0.429732 0.000026
16384 1957 1100 0 6377.120400 28.171000 0.473109 6362 10000 0.636200 0.004811 0.429731 0.000026
16384 1957 1500 0 6382.086900 28.216100 0.473496 6367 10000 0.636700 0.004810 0.429730 0.000026
16384 1957 3000 0 6259.354500 27.100800 0.460185 6244 10000 0.624400 0.004843 0.429763 0.000026
16384 2012 700 0 56.943600 0.000000 0.000000 0 10000 0.000000 0.000000 0.467685 0.000018
16384 2012 700 150 62.107600 0.177100 0.116794 4 10000 0.000400 0.000200 0.470878 0.000018
16384 2012 900 0 135.287700 0.726900 0.175626 37 10000 0.003700 0.000607 0.435644 0.000019
16384 2012 950 0 266.652900 2.587500 0.336327 112 10000 0.011200 0.001052 0.429924 0.000020
16384 2012 1050 0 6536.123964 34.553792 0.569076 6449 9890 0.652073 0.004790 0.424066 0.000027
16384 2012 1100 0 6546.136364 34.561965 0.571331 6408 9812 0.653078 0.004805 0.424065 0.000027
16384 2012 1500 0 6557.301900 34.623000 0.565686 6542 10000 0.654200 0.004756 0.424064 0.000027
16384 2012 3000 0 6410.691800 33.243300 0.550615 6395 10000 0.639500 0.004801 0.424106 0.000027
16384 2066 700 0 61.386800 0.000000 0.000000 0 10000 0.000000 0.000000 0.461785 0.000017
16384 2066 700 150 62.658300 0.070600 0.070596 1 10000 0.000100 0.000100 0.464990 0.000018
16384 2066 900 0 158.976200 1.316000 0.258357 54 10000 0.005400 0.000733 0.430122 0.000019
16384 2066 950 0 343.278500 4.961100 0.472484 177 10000 0.017700 0.001319 0.424543 0.000019
16384 2066 1050 0 6797.296237 42.591939 0.722031 6344 9354 0.678213 0.004830 0.418637 0.000031
16384 2066 1100 0 6802.533045 42.580025 0.717021 6429 9472 0.678737 0.004798 0.418641 0.000031
16384 2066 1500 0 6801.158600 42.654000 0.697175 6786 10000 0.678600 0.004670 0.418636 0.000030
16384 2066 3000 0 6660.595100 40.965500 0.679141 6645 10000 0.664500 0.004722 0.418687 0.000030
16384 2120 700 0 66.258300 0.000000 0.000000 0 10000 0.000000 0.000000 0.456094 0.000017
16384 2120 700 150 68.037500 0.067400 0.047956 2 10000 0.000200 0.000141 0.459309 0.000017
16384 2120 900 0 181.419800 1.960300 0.344712 69 10000 0.006900 0.000828 0.424803 0.000019
16384 2120 950 0 374.966200 6.798000 0.608516 202 10000 0.020200 0.001407 0.419358 0.000019
16384 2120 1050 0 7038.404493 53.223890 0.893363 6409 9125 0.702356 0.004786 0.413325 0.000035
16384 2120 1100 0 7038.615486 53.229652 0.895658 6386 9092 0.702376 0.004795 0.413326 0.000035
16384 2120 1500 0 7033.895500 53.031900 0.847813 7019 10000 0.701900 0.004574 0.413324 0.000033
16384 2120 3000 0 6890.387600 50.937000 0.824246 6875 10000 0.687500 0.004635 0.413388 0.000033
16384 2175 700 0 72.253100 0.000000 0.000000 0 10000 0.000000 0.000000 0.450425 0.000017
16384 2175 700 150 74.918600 0.334300 0.204711 4 10000 0.000400 0.000200 0.453646 0.000017
16384 2175 900 0 209.102000 3.693900 0.512257 84 10000 0.008400 0.000913 0.419497 0.000019
16384 2175 950 0 479.811800 12.999300 0.967815 289 10000 0.028900 0.001675 0.414176 0.000019
16384 2175 1050 0 7329.152857 67.605233 1.150108 6374 8714 0.731467 0.004748 0.407903 0.000042
16384 2175 1100 0 7333.661419 67.783368 1.149722 6416 8766 0.731919 0.004731 0.407897 0.000042
16384 2175 1500 0 7334.477800 67.400500 1.073342 7320 10000 0.732000 0.004429 0.407910 0.000039
16384 2175 3000 0 7205.947000 64.748800 1.037909 7191 10000 0.719100 0.004494 0.407990 0.000038
16384 2200 2500 150 7390.487300 72.581000 1.131050 7376 10000 0.737600 0.004399 0.405559 0.000041
16384 2229 700 0 79.092300 0.000000 0.000000 0 10000 0.000000 0.000000 0.445025 0.000017
16384 2229 700 150 86.332000 1.594000 0.649955 10 10000 0.001000 0.000316 0.448259 0.000017
16384 2229 900 0 251.870000 6.500100 0.742303 116 10000 0.011600 0.001071 0.414447 0.000018
16384 2229 950 0 600.011700 20.271000 1.280645 402 10000 0.040200 0.001964 0.409246 0.000019
16384 2229 1050 0 7570.366565 85.181701 1.411440 6450 8536 0.755623 0.004651 0.402637 0.000049
16384 2229 1100 0 7560.507491 85.040580 1.415653 6397 8477 0.754630 0.004674 0.402639 0.000049
16384 2229 1500 0 7564.185700 85.070300 1.318782 7550 10000 0.755000 0.004301 0.402646 0.000046
16384 2229 3000 0 7447.715600 81.773100 1.283930 7433 10000 0.743300 0.004368 0.402746 0.000045
16384 2283 700 0 87.487700 0.000000 0.000000 0 10000 0.000000 0.000000 0.439741 0.000017
16384 2283 700 150 90.358200 1.015500 0.509510 7 10000 0.000700 0.000264 0.442980 0.000017
16384 2283 900 0 311.889500 11.834000 1.171668 159 10000 0.015900 0.001251 0.409504 0.000018
16384 2283 950 0 738.237000 34.285300 1.825742 525 10000 0.052500 0.002230 0.404416 0.000019
16384 2283 1050 0 7909.979226 108.513460 1.783572 6424 8135 0.789674 0.004518 0.397331 0.000059
16384 2283 1100 0 7911.619059 108.412666 1.774577 6498 8227 0.789838 0.004492 0.397335 0.000059
16384 2283 1500 0 7930.126800 108.389700 1.607264 7917 10000 0.791700 0.004061 0.397332 0.000053
16384 2283 3000 0 7792.726500 104.546000 1.566236 7779 10000 0.777900 0.004157 0.397448 0.000052
16384 2338 700 0 97.948900 0.000000 0.000000 0 10000 0.000000 0.000000 0.434553 0.000017
16384 2338 700 150 98.527900 0.844500 0.398219 7 10000 0.000700 0.000264 0.437794 0.000017
16384 2338 900 0 350.281500 15.886900 1.499984 173 10000 0.017300 0.001304 0.404667 0.000018
16384 2338 950 0 981.316200 65.246500 2.876868 741 10000 0.074100 0.002619 0.399653 0.000020
16384 2338 1050 0 8096.667084 151.581538 2.503232 6454 7984 0.808367 0.004405 0.391519 0.000079
16384 2338 1100 0 8094.411660 151.733895 2.533873 6335 7839 0.808139 0.004447 0.391509 0.000080
16384 2338 1500 0 8138.741300 153.021900 2.254053 8126 10000 0.812600 0.003902 0.391485 0.000071
16384 2338 3000 0 8031.213900 147.642500 2.193747 8018 10000 0.801800 0.003986 0.391647 0.000070
16384 2392 700 0 110.626400 0.000000 0.000000 0 10000 0.000000 0.000000 0.429570 0.000017
16384 2392 700 150 107.920000 0.548000 0.357195 6 10000 0.000600 0.000245 0.432810 0.000017
16384 2392 900 0 490.123600 34.288700 2.415898 279 10000 0.027900 0.001647 0.399988 0.000018
16384 2392 950 0 1294.625500 112.656900 4.092774 1046 10000 0.104600 0.003060 0.395000 0.000022
16384 2392 1050 0 8418.320424 208.750883 3.476166 6425 7643 0.840638 0.004187 0.385479 0.000107
16384 2392 1100 0 8413.847588 208.706940 3.492036 6356 7565 0.840185 0.004213 0.385479 0.000108
16384 2392 1500 0 8392.198800 213.085500 3.088907 8380 10000 0.838000 0.003685 0.385341 0.000095
16384 2392 3000 0 8264.043600 204.842600 2.999075 8251 10000 0.825100 0.003799 0.385588 0.000093
16384 2446 700 0 127.556500 0.000000 0.000000 0 10000 0.000000 0.000000 0.424737 0.000016
16384 2446 700 150 124.794400 2.034200 0.826131 10 10000 0.001000 0.000316 0.427993 0.000017
16384 2446 900 0 705.829000 75.223300 4.112887 445 10000 0.044500 0.002062 0.395419 0.000021
16384 2446 950 0 1751.461100 212.539500 6.511692 1470 10000 0.147000 0.003541 0.390323 0.000032
16384 2446 1050 0 8616.630712 304.893199 4.861648 6478 7528 0.860521 0.003993 0.378420 0.000147
16384 2446 1100 0 8618.327631 305.058113 4.918588 6339 7365 0.860692 0.004035 0.378420 0.000149
16384 2446 1500 0 8624.359800 303.414900 4.224004 8613 10000 0.861300 0.003456 0.378470 0.000128
16384 2446 3000 0 8536.872100 291.604700 4.052235 8525 10000 0.852500 0.003546 0.378819 0.000123
16384 2501 700 0 151.030200 0.000000 0.000000 0 10000 0.000000 0.000000 0.419895 0.000016
16384 2501 700 150 131.212700 0.000000 0.000000 0 10000 0.000000 0.000000 0.423148 0.000016
16384 2501 900 0 1168.072300 191.409700 7.028377 859 10000 0.085900 0.002802 0.390674 0.000028
16384 2501 950 0 2415.701100 409.816800 9.993718 2121 10000 0.212100 0.004088 0.385203 0.000052
16384 2501 1050 0 8878.555972 455.092939 6.999251 6393 7209 0.886808 0.003732 0.369818 0.000208
16384 2501 1100 0 8884.834735 455.340342 7.040048 6331 7134 0.887440 0.003742 0.369808 0.000209
16384 2501 1500 0 8891.389300 454.900800 5.942390 8881 10000 0.888100 0.003152 0.369814 0.000177
16384 2501 3000 0 8795.082400 440.818100 5.816699 8784 10000 0.878400 0.003268 0.370229 0.000173
16384 2555 700 0 184.480500 0.632900 0.632868 1 10000 0.000100 0.000100 0.415296 0.000016
16384 2555 700 150 162.157400 3.228700 1.165631 9 10000 0.000900 0.000300 0.418554 0.000017
16384 2555 900 0 1868.861100 429.822500 11.521853 1511 10000 0.151100 0.003581 0.385593 0.000055
16384 2555 950 0 3390.476800 806.162500 15.364254 3097 10000 0.309700 0.004624 0.379015 0.000099
16384 2555 1050 0 9153.022355 716.483269 10.026306 6422 7023 0.914424 0.003338 0.358242 0.000294
16384 2555 1100 0 9150.577849 716.070745 10.120004 6306 6898 0.914178 0.003373 0.358255 0.000296
16384 2555 1500 0 9166.713600 717.669700 8.486289 9158 10000 0.915800 0.002777 0.358214 0.000248
16384 2555 3000 0 9088.401900 690.913400 8.246884 9079 10000 0.907900 0.002892 0.358985 0.000242
16384 2610 700 0 245.917100 3.536500 1.534140 6 10000 0.000600 0.000245 0.410709 0.000016
16384 2610 700 150 194.496600 4.174100 1.456786 9 10000 0.000900 0.000300 0.413962 0.000016
16384 2610 900 0 3057.555800 997.967800 18.906113 2672 10000 0.267200 0.004425 0.378454 0.000119
16384 2610 950 0 4742.046700 1606.882500 23.105616 4465 10000 0.446500 0.004971 0.369223 0.000189
16384 2610 1050 0 9413.503642 1204.963885 14.874974 6199 6590 0.940668 0.002910 0.340391 0.000424
16384 2610 1100 0 9408.723088 1203.199100 14.785707 6271 6670 0.940180 0.002904 0.340443 0.000422
16384 2610 1500 0 9413.784100 1206.640200 12.095593 9407 10000 0.940700 0.002362 0.340329 0.000345
16384 2610 3000 0 9364.450000 1157.923500 11.758908 9357 10000 0.935700 0.002453 0.341697 0.000336
16384 2664 700 0 419.316600 47.943000 5.808219 71 10000 0.007100 0.000840 0.406209 0.000023
16384 2664 700 150 259.792500 13.743100 2.908736 23 10000 0.002300 0.000479 0.409553 0.000016
16384 2664 900 0 4734.895400 2157.996700 28.589518 4379 10000 0.437900 0.004961 0.365590 0.000243
16384 2664 950 0 6234.273653 3009.528429 34.113237 5258 8741 0.601533 0.005237 0.351728 0.000352
16384 2664 1050 0 9629.703543 1951.603014 20.163733 6003 6237 0.962482 0.002406 0.315913 0.000561
16384 2664 1100 0 9632.509810 1952.793759 19.804985 6232 6473 0.962768 0.002353 0.315885 0.000551
16384 2664 1500 0 9629.820200 1949.993400 15.899998 9625 10000 0.962500 0.001900 0.315964 0.000442
16384 2664 3000 0 9589.376700 1885.862500 15.652561 9584 10000 0.958400 0.001997 0.317724 0.000436
16384 2718 700 0 1106.720600 415.684100 17.230476 567 10000 0.056700 0.002313 0.400770 0.000074
16384 2718 700 150 423.177800 52.351900 5.987116 81 10000 0.008100 0.000896 0.405185 0.000022
16384 2718 900 0 6822.705527 4284.885887 41.025281 5332 8106 0.657784 0.005270 0.339825 0.000449
16384 2718 950 0 7849.655539 5157.488481 43.852937 5587 7249 0.770727 0.004937 0.321778 0.000554
16384 2718 1050 0 9800.028203 2971.417405 23.500842 6079 6205 0.979694 0.001791 0.284897 0.000636
16384 2718 1100 0 9802.254502 2969.842390 23.368444 6149 6275 0.979920 0.001771 0.284941 0.000632
16384 2718 1500 0 9804.962000 2962.088200 18.474281 9802 10000 0.980200 0.001393 0.285127 0.000500
16384 2718 3000 0 9782.250600 2882.256800 18.327114 9779 10000 0.977900 0.001470 0.287241 0.000497
16384 2773 700 0 3003.267361 1866.287303 34.938860 2285 9979 0.228981 0.004206 0.388971 0.000213
16384 2773 700 150 1016.566100 374.809700 16.292982 517 10000 0.051700 0.002214 0.400019 0.000065
16384 2773 900 0 8573.745643 7048.696364 45.599070 5624 6656 0.844952 0.004437 0.298258 0.000618
16384 2773 950 0 9082.800902 7707.212319 43.708543 5796 6429 0.901540 0.003716 0.279159 0.000657
16384 2773 1050 0 9927.041632 4257.978763 24.595497 5889 5933 0.992584 0.001114 0.248128 0.000642
16384 2773 1100 0 9927.411215 4256.842925 24.248257 6054 6099 0.992622 0.001096 0.248149 0.000633
16384 2773 1500 0 9923.347000 4245.010200 18.967116 9922 10000 0.992200 0.000880 0.248435 0.000495
16384 2773 3000 0 9908.482000 4160.716400 18.988231 9907 10000 0.990700 0.000960 0.250571 0.000497
16384 2827 700 0 6097.988174 5111.981692 50.146380 4889 8794 0.555947 0.005298 0.358587 0.000437
16384 2827 700 150 2620.812300 1554.754200 32.005574 1972 10000 0.197200 0.003979 0.390523 0.000179
16384 2827 900 0 9602.036870 9545.870552 34.102464 5939 6211 0.956207 0.002597 0.252004 0.000566
16384 2827 950 0 9750.126564 9903.185978 31.541929 5913 6076 0.973173 0.002073 0.234900 0.000569
16384 2827 1050 0 9973.596807 5571.866555 21.657685 5934 5950 0.997311 0.000671 0.212534 0.000539
16384 2827 1100 0 9972.287398 5570.109414 21.571790 6006 6023 0.997177 0.000684 0.212579 0.000537
16384 2827 1500 0 9977.407500 5567.094200 16.740846 9977 10000 0.997700 0.000479 0.212632 0.000417
16384 2827 3000 0 9972.549100 5483.580100 17.010046 9972 10000 0.997200 0.000528 0.214657 0.000425
16384 2881 700 0 8642.018009 8758.545648 44.806622 6723 7996 0.840795 0.004092 0.309691 0.000533
16384 2881 700 150 5307.555937 4179.026336 47.817598 4258 9037 0.471174 0.005251 0.367040 0.000381
16384 2881 900 0 9926.084961 11170.866633 19.023312 5942 5991 0.991821 0.001164 0.213410 0.000389
16384 2881 950 0 9951.405277 11318.258288 18.013023 5880 5912 0.994587 0.000954 0.199432 0.000394
16384 2881 1050 0 9988.130698 6729.761222 17.428409 5785 5792 0.998791 0.000457 0.182668 0.000410
16384 2881 1100 0 9989.174656 6722.100092 18.017360 5439 5445 0.998898 0.000450 0.182843 0.000424
16384 2881 1500 0 9992.148300 6717.046500 13.378582 9992 10000 0.999200 0.000283 0.182983 0.000315
16384 2881 3000 0 9991.155400 6651.115900 13.639520 9991 10000 0.999100 0.000300 0.184482 0.000322
16384 2936 700 0 9771.375632 11256.841089 24.092154 7501 7715 0.972262 0.001870 0.260620 0.000388
16384 2936 700 150 8026.315919 7709.674571 48.810876 6233 8097 0.769791 0.004678 0.323856 0.000533
16384 2936 900 0 9995.587440 12102.142245 8.872476 6064 6067 0.999506 0.000285 0.185967 0.000242
16384 2936 950 0 9993.900675 12178.709275 9.062892 5926 5930 0.999325 0.000337 0.173491 0.000253
16384 2936 1050 0 9998.334014 7699.109920 13.032203 5876 5877 0.999830 0.000170 0.158857 0.000285
16384 2936 1100 0 9998.260306 7697.887704 13.340083 5627 5628 0.999822 0.000178 0.158884 0.000292
16384 2936 1500 0 9999.020900 7697.516600 10.027000 9999 10000 0.999900 0.000100 0.158882 0.000219
16384 2936 3000 0 9999.020500 7648.132900 10.271812 9999 10000 0.999900 0.000100 0.159938 0.000226
16384 2990 700 0 9988.087929 12409.935094 8.467575 7677 7688 0.998569 0.000431 0.226602 0.000229
16384 2990 700 150 9547.519376 10572.298440 31.359672 7274 7690 0.945904 0.002580 0.273637 0.000468
16384 2990 900 0 10000.000000 12717.698320 5.547020 6013 6013 1.000000 0.000000 0.165197 0.000176
16384 2990 950 0 10000.000000 12768.388037 5.623793 5868 5868 1.000000 0.000000 0.153529 0.000185
16384 2990 1050 0 10000.000000 8507.963381 10.377273 5762 5762 1.000000 0.000000 0.139866 0.000212
16384 2990 1100 0 10000.000000 8504.807072 10.669996 5458 5458 1.000000 0.000000 0.139931 0.000218
16384 2990 1500 0 10000.000000 8503.290400 7.908716 10000 10000 1.000000 0.000000 0.139955 0.000162
16384 2990 3000 0 10000.000000 8465.006300 8.013983 10000 10000 1.000000 0.000000 0.140719 0.000164
16384 3044 700 0 10000.000000 13028.719040 4.319643 7752 7752 1.000000 0.000000 0.202461 0.000154
16384 3044 700 150 9955.520224 12053.875130 12.818441 7623 7664 0.994650 0.000833 0.234994 0.000281
16384 3044 900 0 10000.000000 13174.932904 4.262750 6051 6051 1.000000 0.000000 0.148842 0.000139
16384 3044 950 0 10000.000000 13207.161394 4.278242 5911 5911 1.000000 0.000000 0.137959 0.000146
16384 3044 1050 0 10000.000000 9156.153027 8.421104 5914 5914 1.000000 0.000000 0.125077 0.000164
16384 3044 1100 0 10000.000000 9154.467177 8.655893 5621 5621 1.000000 0.000000 0.125113 0.000168
16384 3044 1500 0 10000.000000 9156.394900 6.517357 10000 10000 1.000000 0.000000 0.125070 0.000127
