# T mu av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m nsamples
0.040 0.094 665.462000 0.000000 0 1000 0 0.333171 0.000964 1000
0.041 0.064 44.834000 0.000000 0 0 0 0.334583 0.000000 1000
0.041 0.066 52.009000 0.000000 0 0 0 0.329597 0.000000 1000
0.041 0.068 62.314000 0.000000 0 0 0 0.324779 0.000000 1000
0.041 0.070 78.694000 0.000000 0 0 0 0.320119 0.000000 1000
0.041 0.072 109.464000 0.000000 0 0 0 0.315610 0.000000 1000
0.041 0.074 193.841000 0.000000 0 0 0 0.311243 0.000000 1000
0.041 0.076 1716.870000 0.000000 0 700 0 0.307143 0.000153 1000
0.041 0.078 1451.149000 3.719000 7 998 0 0.305381 0.000312 1000
0.041 0.080 1445.505000 1.535000 3 999 0 0.304266 0.000374 1000
0.041 0.082 1361.908000 0.354000 1 1000 0 0.303435 0.000441 1000
0.041 0.084 1300.397000 0.431000 2 1000 0 0.302805 0.000496 1000
0.041 0.086 1206.868000 0.000000 0 1000 0 0.302287 0.000571 1000
0.041 0.088 1115.191000 0.717000 1 1000 0 0.301853 0.000626 1000
0.041 0.090 1030.439000 0.015000 1 1000 0 0.301468 0.000703 1000
0.041 0.092 972.442000 0.000000 0 1000 0 0.301142 0.000740 1000
0.041 0.094 972.790000 0.000000 0 1000 0 0.300847 0.000786 1000
0.041 0.096 872.505000 0.000000 0 1000 0 0.300501 0.000869 1000
0.041 0.098 763.248000 0.000000 0 1000 0 0.300255 0.000907 1000
0.042 0.072 51.701000 0.000000 0 0 0 0.289033 0.000000 1000
0.042 0.074 60.336000 0.000000 0 0 0 0.285154 0.000000 1000
0.042 0.076 73.003000 0.000000 0 0 0 0.281394 0.000000 1000
0.042 0.078 93.725000 0.000000 0 0 0 0.277748 0.000000 1000
0.042 0.080 134.901000 0.000000 0 0 0 0.274210 0.000000 1000
0.042 0.082 271.813000 0.000000 0 0 0 0.270776 0.000000 1000
0.042 0.084 1388.221000 2.405000 5 992 0 0.267967 0.000250 1000
0.042 0.086 1449.415000 4.310000 8 999 0 0.267053 0.000345 1000
0.042 0.088 1409.662000 0.527000 1 999 0 0.266549 0.000403 1000
0.042 0.090 1342.486000 0.035000 2 1000 0 0.266261 0.000459 1000
0.042 0.092 1315.389000 0.164000 1 1000 0 0.266105 0.000517 1000
0.042 0.094 1257.990000 0.972000 1 1000 0 0.266035 0.000563 1000
0.042 0.096 1217.957000 0.289000 3 1000 0 0.266010 0.000632 1000
0.042 0.098 1103.909000 0.000000 0 1000 0 0.266013 0.000685 1000
0.042 0.100 1070.600000 0.000000 0 1000 0 0.266022 0.000754 1000
0.042 0.102 992.455000 0.000000 0 1000 0 0.266072 0.000780 1000
0.042 0.104 941.682000 0.103000 2 1000 0 0.266110 0.000823 1000
0.042 0.106 902.425000 0.000000 0 1000 0 0.266135 0.000872 1000
0.043 0.080 50.953000 0.000000 0 0 0 0.250623 0.000000 1000
0.043 0.082 57.960000 0.000000 0 0 0 0.247592 0.000000 1000
0.043 0.084 67.576000 0.000000 0 0 0 0.244646 0.000000 1000
0.043 0.086 81.648000 0.000000 0 0 0 0.241782 0.000000 1000
0.043 0.088 104.590000 0.000000 0 0 0 0.238995 0.000000 1000
0.043 0.090 150.009000 0.000000 0 0 0 0.236284 0.000000 1000
0.043 0.092 300.942000 0.000000 0 0 0 0.233645 0.000000 1000
0.043 0.094 1375.388000 1.905000 3 978 0 0.231518 0.000250 1000
0.043 0.096 1400.010000 1.532000 4 999 0 0.230995 0.000345 1000
0.043 0.098 1466.933000 1.754000 5 999 0 0.230819 0.000400 1000
0.043 0.100 1375.959000 0.041000 1 1000 0 0.230819 0.000439 1000
0.043 0.102 1329.222000 0.671000 3 1000 0 0.230903 0.000498 1000
0.043 0.104 1292.404000 0.026000 1 1000 0 0.231075 0.000537 1000
0.043 0.106 1256.076000 0.261000 2 1000 0 0.231289 0.000579 1000
0.043 0.108 1194.199000 0.000000 0 1000 0 0.231507 0.000636 1000
0.043 0.110 1126.503000 0.045000 2 1000 0 0.231748 0.000680 1000
0.043 0.112 1073.899000 0.000000 0 1000 0 0.231974 0.000736 1000
0.043 0.114 1012.058000 0.000000 0 1000 0 0.232217 0.000778 1000
0.044 0.092 54.100000 0.000000 0 0 0 0.213346 0.000000 1000
0.044 0.094 60.913000 0.000000 0 0 0 0.211087 0.000000 1000
0.044 0.096 69.947000 0.000000 0 0 0 0.208884 0.000000 1000
0.044 0.098 82.687000 0.000000 0 0 0 0.206736 0.000000 1000
0.044 0.100 102.113000 0.000000 0 0 0 0.204639 0.000000 1000
0.044 0.102 136.199000 0.000000 0 0 0 0.202593 0.000000 1000
0.044 0.104 216.218000 0.000000 0 0 0 0.200596 0.000000 1000
0.044 0.106 891.400000 0.000000 0 89 0 0.198654 0.000043 1000
0.044 0.108 1330.482000 0.803000 3 999 0 0.197825 0.000293 1000
0.044 0.110 1399.667000 1.707000 6 999 0 0.197707 0.000355 1000
0.044 0.112 1433.049000 2.973000 7 999 0 0.197780 0.000397 1000
0.044 0.114 1354.496000 0.186000 1 999 0 0.197959 0.000432 1000
0.044 0.116 1315.181000 0.573000 1 1000 0 0.198199 0.000474 1000
0.044 0.118 1287.680000 0.469000 2 1000 0 0.198490 0.000514 1000
0.044 0.120 1244.746000 0.242000 1 1000 0 0.198803 0.000540 1000
0.044 0.122 1219.323000 0.000000 0 1000 0 0.199137 0.000586 1000
0.044 0.124 1155.447000 0.000000 0 1000 0 0.199471 0.000623 1000
0.044 0.126 1109.948000 0.000000 0 1000 0 0.199803 0.000664 1000
0.045 0.106 53.252000 0.000000 0 0 0 0.181300 0.000000 1000
0.045 0.108 58.748000 0.000000 0 0 0 0.179630 0.000000 1000
0.045 0.110 65.615000 0.000000 0 0 0 0.177997 0.000000 1000
0.045 0.112 74.648000 0.000000 0 0 0 0.176399 0.000000 1000
0.045 0.114 87.066000 0.000000 0 0 0 0.174836 0.000000 1000
0.045 0.116 105.336000 0.000000 0 0 0 0.173306 0.000000 1000
0.045 0.118 135.440000 0.000000 0 0 0 0.171807 0.000000 1000
0.045 0.120 197.108000 0.000000 0 0 0 0.170340 0.000000 1000
0.045 0.122 451.868000 0.000000 0 5 0 0.168903 0.000007 1000
0.045 0.124 1324.809000 1.265000 3 976 0 0.167915 0.000240 1000
0.045 0.126 1370.738000 1.801000 5 999 0 0.167812 0.000310 1000
0.045 0.128 1391.837000 3.138000 7 999 0 0.167896 0.000353 1000
0.045 0.130 1428.523000 3.372000 7 999 0 0.168086 0.000383 1000
0.045 0.132 1357.270000 1.823000 3 999 0 0.168334 0.000411 1000
0.045 0.134 1313.907000 0.155000 1 1000 0 0.168627 0.000440 1000
0.045 0.136 1305.020000 1.536000 4 1000 0 0.168941 0.000473 1000
0.045 0.138 1253.439000 0.000000 0 1000 0 0.169291 0.000495 1000
0.045 0.140 1229.891000 0.568000 2 1000 0 0.169632 0.000520 1000
0.046 0.124 52.519000 0.000000 0 0 0 0.152902 0.000000 1000
0.046 0.126 56.924000 0.000000 0 0 0 0.151695 0.000000 1000
0.046 0.128 62.265000 0.000000 0 0 0 0.150511 0.000000 1000
0.046 0.130 68.890000 0.000000 0 0 0 0.149349 0.000000 1000
0.046 0.132 77.363000 0.000000 0 0 0 0.148209 0.000000 1000
0.046 0.134 88.642000 0.000000 0 0 0 0.147090 0.000000 1000
0.046 0.136 104.486000 0.000000 0 0 0 0.145991 0.000000 1000
0.046 0.138 128.724000 0.000000 0 0 0 0.144913 0.000000 1000
0.046 0.140 171.563000 0.000000 0 0 0 0.143853 0.000000 1000
0.046 0.142 276.290000 0.000000 0 0 0 0.142812 0.000000 1000
0.046 0.144 1015.532000 0.000000 0 236 0 0.141817 0.000075 1000
0.046 0.146 1256.353000 0.429000 2 999 0 0.141489 0.000250 1000
0.046 0.148 1313.698000 2.056000 4 999 0 0.141520 0.000295 1000
0.046 0.150 1321.357000 0.000000 0 999 0 0.141659 0.000327 1000
0.046 0.152 1340.863000 0.000000 0 999 0 0.141864 0.000353 1000
0.046 0.154 1306.071000 0.000000 0 999 0 0.142101 0.000372 1000
0.046 0.156 1314.506000 0.549000 1 1000 0 0.142377 0.000387 1000
0.046 0.158 1316.012000 0.982000 2 1000 0 0.142657 0.000415 1000
0.047 0.148 53.512000 0.000000 0 0 0 0.127744 0.000000 1000
0.047 0.150 57.371000 0.000000 0 0 0 0.126894 0.000000 1000
0.047 0.152 61.950000 0.000000 0 0 0 0.126059 0.000000 1000
0.047 0.154 67.454000 0.000000 0 0 0 0.125237 0.000000 1000
0.047 0.156 74.233000 0.000000 0 0 0 0.124428 0.000000 1000
0.047 0.158 82.809000 0.000000 0 0 0 0.123631 0.000000 1000
0.047 0.160 94.043000 0.000000 0 0 0 0.122847 0.000000 1000
0.047 0.162 109.514000 0.000000 0 0 0 0.122076 0.000000 1000
0.047 0.164 132.556000 0.000000 0 0 0 0.121316 0.000000 1000
0.047 0.166 171.366000 0.000000 0 0 0 0.120567 0.000000 1000
0.047 0.168 256.297000 0.000000 0 0 0 0.119830 0.000000 1000
0.047 0.170 689.487000 0.000000 0 91 0 0.119112 0.000039 1000
0.047 0.172 1279.024000 0.269000 2 972 0 0.118751 0.000206 1000
0.047 0.174 1268.885000 1.791000 3 998 0 0.118764 0.000250 1000
0.047 0.176 1258.613000 0.820000 1 998 0 0.118865 0.000279 1000
0.047 0.178 1316.133000 2.522000 4 998 0 0.119019 0.000300 1000
0.047 0.180 1338.072000 0.510000 2 999 0 0.119212 0.000320 1000
0.047 0.182 1287.958000 0.000000 0 999 0 0.119423 0.000334 1000
0.048 0.176 50.335000 0.000000 0 0 0 0.107030 0.000000 1000
0.048 0.178 53.165000 0.000000 0 0 0 0.106431 0.000000 1000
0.048 0.180 56.412000 0.000000 0 0 0 0.105840 0.000000 1000
0.048 0.182 60.147000 0.000000 0 0 0 0.105257 0.000000 1000
0.048 0.184 64.503000 0.000000 0 0 0 0.104682 0.000000 1000
0.048 0.186 69.710000 0.000000 0 0 0 0.104114 0.000000 1000
0.048 0.188 76.027000 0.000000 0 0 0 0.103554 0.000000 1000
0.048 0.190 83.832000 0.000000 0 0 0 0.103002 0.000000 1000
0.048 0.192 93.888000 0.000000 0 0 0 0.102457 0.000000 1000
0.048 0.194 107.324000 0.000000 0 0 0 0.101918 0.000000 1000
0.048 0.196 126.398000 0.000000 0 0 0 0.101387 0.000000 1000
0.048 0.198 156.281000 0.000000 0 0 0 0.100862 0.000000 1000
0.048 0.200 212.460000 0.000000 0 0 0 0.100344 0.000000 1000
0.048 0.202 395.981000 0.000000 0 19 0 0.099835 0.000014 1000
0.048 0.204 1235.509000 0.000000 0 640 0 0.099437 0.000133 1000
0.048 0.206 1229.775000 2.717000 3 998 0 0.099391 0.000204 1000
0.048 0.208 1265.093000 1.553000 5 998 0 0.099448 0.000230 1000
0.048 0.210 1250.487000 0.516000 1 998 0 0.099550 0.000251 1000
0.049 0.212 45.538000 0.000000 0 0 0 0.089237 0.000000 1000
0.049 0.214 47.409000 0.000000 0 0 0 0.088821 0.000000 1000
0.049 0.216 49.452000 0.000000 0 0 0 0.088409 0.000000 1000
0.049 0.218 51.727000 0.000000 0 0 0 0.088003 0.000000 1000
0.049 0.220 54.305000 0.000000 0 0 0 0.087601 0.000000 1000
0.049 0.222 57.186000 0.000000 0 0 0 0.087203 0.000000 1000
0.049 0.224 60.506000 0.000000 0 0 0 0.086810 0.000000 1000
0.049 0.226 64.374000 0.000000 0 0 0 0.086421 0.000000 1000
0.049 0.228 68.886000 0.000000 0 0 0 0.086037 0.000000 1000
0.049 0.230 74.322000 0.000000 0 0 0 0.085656 0.000000 1000
0.049 0.232 81.017000 0.000000 0 0 0 0.085280 0.000000 1000
0.049 0.234 89.494000 0.000000 0 0 0 0.084908 0.000000 1000
0.049 0.236 100.688000 0.000000 0 0 0 0.084540 0.000000 1000
0.049 0.238 116.448000 0.000000 0 0 0 0.084176 0.000000 1000
0.049 0.240 140.497000 0.000000 0 0 0 0.083815 0.000000 1000
0.049 0.242 204.110000 0.000000 0 19 0 0.083460 0.000013 1000
0.049 0.244 753.050000 0.000000 0 406 0 0.083155 0.000093 1000
0.049 0.246 1234.999000 0.000000 0 978 0 0.083083 0.000189 1000
0.050 0.254 41.704000 0.000000 0 0 0 0.074733 0.000000 1000
0.050 0.256 43.580000 0.000000 0 0 0 0.074442 0.000000 1000
0.050 0.258 45.622000 0.000000 0 0 0 0.074154 0.000000 1000
0.050 0.260 47.859000 0.000000 0 0 0 0.073868 0.000000 1000
0.050 0.262 50.276000 0.000000 0 0 0 0.073585 0.000000 1000
0.050 0.264 52.999000 0.000000 0 0 0 0.073305 0.000000 1000
0.050 0.266 56.011000 0.000000 0 0 0 0.073028 0.000000 1000
0.050 0.268 59.418000 0.000000 0 0 0 0.072753 0.000000 1000
0.050 0.270 63.273000 0.000000 0 0 0 0.072480 0.000000 1000
0.050 0.272 67.670000 0.000000 0 0 0 0.072210 0.000000 1000
0.050 0.274 72.863000 0.000000 0 0 0 0.071943 0.000000 1000
0.050 0.276 78.988000 0.000000 0 0 0 0.071678 0.000000 1000
0.050 0.278 86.376000 0.000000 0 0 0 0.071416 0.000000 1000
0.050 0.280 95.518000 0.000000 0 0 0 0.071156 0.000000 1000
0.050 0.282 107.176000 0.000000 0 0 0 0.070898 0.000000 1000
0.050 0.284 122.777000 0.000000 0 0 0 0.070642 0.000000 1000
0.050 0.286 144.932000 0.000000 0 0 0 0.070389 0.000000 1000
0.050 0.288 179.948000 0.000000 0 0 0 0.070138 0.000000 1000
0.050 0.290 248.864000 0.000000 0 4 0 0.069889 0.000005 1000
0.050 0.292 506.027000 0.000000 0 121 0 0.069653 0.000037 1000
0.050 0.294 1186.453000 0.000000 0 723 0 0.069512 0.000117 1000
0.050 0.296 1150.647000 0.369000 2 991 0 0.069507 0.000154 1000
0.050 0.298 1127.373000 0.000000 0 997 0 0.069542 0.000168 1000
0.050 0.300 1175.230000 0.839000 1 996 0 0.069595 0.000180 1000
0.050 0.302 1148.159000 0.000000 0 997 0 0.069664 0.000191 1000
0.050 0.304 1187.730000 0.000000 0 998 0 0.069743 0.000200 1000
0.050 0.306 1166.400000 0.000000 0 998 0 0.069829 0.000208 1000
0.050 0.308 1200.848000 0.031000 1 999 0 0.069924 0.000215 1000
0.050 0.310 1225.248000 0.124000 2 999 0 0.070026 0.000221 1000
0.050 0.312 1194.380000 0.000000 0 999 0 0.070130 0.000227 1000
0.050 0.314 1200.369000 0.000000 0 1000 0 0.070239 0.000233 1000
0.050 0.316 1233.073000 0.728000 2 1000 0 0.070348 0.000240 1000
0.050 0.318 1239.627000 0.035000 1 1000 0 0.070463 0.000244 1000
0.050 0.320 1229.207000 1.765000 3 1000 0 0.070576 0.000253 1000
0.050 0.322 1238.445000 0.523000 2 1000 0 0.070696 0.000257 1000
0.050 0.324 1205.864000 0.253000 1 1000 0 0.070813 0.000263 1000
0.050 0.326 1172.928000 0.000000 0 1000 0 0.070934 0.000267 1000
0.050 0.328 1240.081000 0.038000 1 1000 0 0.071049 0.000273 1000
0.050 0.330 1191.137000 0.000000 0 1000 0 0.071174 0.000279 1000
0.050 0.332 1141.840000 0.000000 0 1000 0 0.071294 0.000287 1000
0.050 0.334 1154.018000 0.000000 0 1000 0 0.071418 0.000292 1000
0.050 0.336 1154.856000 0.000000 0 1000 0 0.071539 0.000300 1000
0.050 0.338 1132.947000 0.000000 0 1000 0 0.071661 0.000303 1000
0.050 0.340 1134.349000 0.000000 0 1000 0 0.071780 0.000313 1000
0.050 0.342 1136.178000 0.020000 1 1000 0 0.071902 0.000316 1000
0.050 0.344 1128.821000 0.000000 0 1000 0 0.072016 0.000329 1000
0.050 0.346 1090.863000 0.000000 0 1000 0 0.072134 0.000332 1000
0.050 0.348 1096.477000 0.000000 0 1000 0 0.072253 0.000330 1000
0.050 0.350 1083.189000 0.000000 0 1000 0 0.072369 0.000334 1000
0.050 0.352 1072.176000 0.040000 1 1000 0 0.072485 0.000336 1000
0.050 0.354 1041.152000 0.000000 0 1000 0 0.072597 0.000341 1000
0.050 0.356 1014.976000 0.000000 0 1000 0 0.072709 0.000345 1000
0.050 0.358 989.094000 0.000000 0 1000 0 0.072816 0.000354 1000
0.050 0.360 1002.759000 0.000000 0 1000 0 0.072927 0.000360 1000
0.050 0.362 998.158000 0.781000 1 1000 0 0.073037 0.000365 1000
0.050 0.364 976.229000 0.000000 0 1000 0 0.073144 0.000375 1000
0.050 0.366 957.937000 0.000000 0 1000 0 0.073248 0.000383 1000
0.050 0.368 938.848000 0.000000 0 1000 0 0.073352 0.000392 1000
0.050 0.370 933.642000 0.000000 0 1000 0 0.073459 0.000395 1000
0.050 0.372 933.467000 0.000000 0 1000 0 0.073567 0.000395 1000
0.050 0.374 944.716000 0.000000 0 1000 0 0.073675 0.000403 1000
0.050 0.376 926.349000 0.000000 0 1000 0 0.073780 0.000406 1000
0.050 0.378 907.122000 0.000000 0 1000 0 0.073874 0.000416 1000
0.050 0.380 893.171000 0.000000 0 1000 0 0.073969 0.000415 1000
0.050 0.382 897.016000 0.018000 1 1000 0 0.074063 0.000417 1000
0.050 0.384 864.847000 0.000000 0 1000 0 0.074154 0.000425 1000
0.050 0.386 830.202000 0.000000 0 1000 0 0.074238 0.000431 1000
0.050 0.388 808.444000 0.000000 0 1000 0 0.074330 0.000433 1000
0.050 0.390 807.221000 0.000000 0 1000 0 0.074421 0.000441 1000
0.050 0.392 796.045000 0.000000 0 1000 0 0.074515 0.000441 1000
0.050 0.394 798.043000 0.000000 0 1000 0 0.074609 0.000449 1000
0.050 0.396 798.777000 0.000000 0 1000 0 0.074693 0.000452 1000
0.050 0.398 773.799000 0.000000 0 1000 0 0.074780 0.000455 1000
0.050 0.400 778.880000 0.000000 0 1000 0 0.074876 0.000456 1000
0.050 0.402 779.669000 0.000000 0 1000 0 0.074962 0.000460 1000
0.050 0.404 742.496000 0.000000 0 1000 0 0.075041 0.000466 1000
0.050 0.406 732.560000 0.000000 0 1000 0 0.075122 0.000469 1000
0.050 0.408 733.517000 0.000000 0 1000 0 0.075207 0.000473 1000
0.050 0.410 724.676000 0.003000 1 1000 0 0.075282 0.000479 1000
0.050 0.412 701.057000 0.000000 0 1000 0 0.075362 0.000480 1000
0.050 0.414 687.654000 0.000000 0 1000 0 0.075438 0.000485 1000
0.050 0.416 674.559000 0.000000 0 1000 0 0.075518 0.000489 1000
0.050 0.418 684.537000 0.000000 0 1000 0 0.075602 0.000490 1000
0.050 0.420 683.224000 0.000000 0 1000 0 0.075679 0.000494 1000
0.050 0.422 685.666000 0.000000 0 1000 0 0.075754 0.000499 1000
0.050 0.424 667.048000 0.000000 0 1000 0 0.075824 0.000500 1000
0.050 0.426 666.159000 0.000000 0 1000 0 0.075893 0.000504 1000
0.050 0.428 644.746000 0.000000 0 1000 0 0.075960 0.000511 1000
0.050 0.430 638.881000 0.000000 0 1000 0 0.076025 0.000510 1000
0.050 0.432 654.132000 0.000000 0 1000 0 0.076094 0.000514 1000
0.050 0.434 645.286000 0.000000 0 1000 0 0.076162 0.000514 1000
0.050 0.436 646.267000 0.000000 0 1000 0 0.076228 0.000518 1000
0.050 0.438 640.959000 0.000000 0 1000 0 0.076301 0.000521 1000
0.051 0.306 49.567000 0.000000 0 0 0 0.062542 0.000000 1000
0.051 0.308 51.270000 0.000000 0 0 0 0.062340 0.000000 1000
0.051 0.310 53.114000 0.000000 0 0 0 0.062139 0.000000 1000
0.051 0.312 55.117000 0.000000 0 0 0 0.061939 0.000000 1000
0.051 0.314 57.287000 0.000000 0 0 0 0.061741 0.000000 1000
0.051 0.316 59.634000 0.000000 0 0 0 0.061545 0.000000 1000
0.051 0.318 62.257000 0.000000 0 0 0 0.061351 0.000000 1000
0.051 0.320 65.111000 0.000000 0 0 0 0.061158 0.000000 1000
0.051 0.322 68.303000 0.000000 0 0 0 0.060966 0.000000 1000
0.051 0.324 71.853000 0.000000 0 0 0 0.060776 0.000000 1000
0.051 0.326 75.837000 0.000000 0 0 0 0.060587 0.000000 1000
0.051 0.328 80.382000 0.000000 0 0 0 0.060400 0.000000 1000
0.051 0.330 85.566000 0.000000 0 0 0 0.060214 0.000000 1000
0.051 0.332 91.612000 0.000000 0 0 0 0.060030 0.000000 1000
0.051 0.334 98.689000 0.000000 0 0 0 0.059847 0.000000 1000
0.051 0.336 107.177000 0.000000 0 0 0 0.059665 0.000000 1000
0.051 0.338 117.578000 0.000000 0 0 0 0.059485 0.000000 1000
0.051 0.340 130.663000 0.000000 0 0 0 0.059306 0.000000 1000
0.051 0.342 147.727000 0.000000 0 0 0 0.059129 0.000000 1000
0.051 0.344 171.270000 0.000000 0 0 0 0.058952 0.000000 1000
0.051 0.346 206.573000 0.000000 0 0 0 0.058777 0.000000 1000
0.051 0.348 269.002000 0.000000 0 1 0 0.058604 0.000001 1000
0.051 0.350 409.440000 0.000000 0 26 0 0.058433 0.000013 1000
0.051 0.352 789.293000 0.000000 0 257 0 0.058284 0.000052 1000
0.051 0.354 1128.275000 0.000000 0 795 0 0.058214 0.000108 1000
0.051 0.356 1071.825000 0.003000 1 990 0 0.058217 0.000133 1000
0.051 0.358 1082.184000 0.000000 0 997 0 0.058243 0.000144 1000
0.051 0.360 1112.452000 0.474000 1 996 0 0.058281 0.000153 1000
0.051 0.362 1126.922000 0.034000 1 997 0 0.058328 0.000161 1000
0.051 0.364 1147.365000 0.663000 2 997 0 0.058384 0.000168 1000
0.051 0.366 1154.571000 0.298000 1 997 0 0.058444 0.000175 1000
0.051 0.368 1170.540000 0.014000 2 997 0 0.058509 0.000180 1000
0.051 0.370 1147.595000 0.000000 0 998 0 0.058580 0.000185 1000
0.051 0.372 1175.780000 0.849000 2 999 0 0.058654 0.000190 1000
0.051 0.374 1163.083000 0.392000 2 999 0 0.058728 0.000196 1000
0.051 0.376 1181.679000 0.349000 1 999 0 0.058808 0.000200 1000
0.051 0.378 1189.945000 0.000000 0 1000 0 0.058890 0.000202 1000
0.051 0.380 1199.894000 0.000000 0 999 0 0.058972 0.000208 1000
0.051 0.382 1194.596000 0.000000 0 999 0 0.059057 0.000210 1000
0.051 0.384 1248.229000 0.502000 1 1000 0 0.059140 0.000214 1000
0.051 0.386 1200.387000 0.745000 1 1000 0 0.059224 0.000219 1000
0.051 0.388 1206.488000 0.000000 0 1000 0 0.059311 0.000227 1000
0.051 0.390 1198.714000 0.561000 1 1000 0 0.059398 0.000230 1000
0.051 0.392 1172.753000 0.000000 0 1000 0 0.059487 0.000233 1000
0.051 0.394 1203.276000 0.000000 0 1000 0 0.059573 0.000237 1000
0.051 0.396 1183.496000 0.000000 0 999 0 0.059662 0.000241 1000
0.051 0.398 1178.290000 0.000000 0 999 0 0.059751 0.000245 1000
0.051 0.400 1150.657000 0.000000 0 1000 0 0.059840 0.000251 1000
0.051 0.402 1143.908000 0.000000 0 1000 0 0.059929 0.000252 1000
0.051 0.404 1140.598000 0.000000 0 1000 0 0.060022 0.000255 1000
0.051 0.406 1121.083000 0.000000 0 1000 0 0.060112 0.000258 1000
0.051 0.408 1139.480000 0.000000 0 1000 0 0.060199 0.000262 1000
0.051 0.410 1131.276000 0.000000 0 1000 0 0.060287 0.000266 1000
0.051 0.412 1102.890000 0.000000 0 1000 0 0.060372 0.000272 1000
0.051 0.414 1100.195000 0.000000 0 1000 0 0.060456 0.000280 1000
0.051 0.416 1079.010000 0.000000 0 1000 0 0.060542 0.000285 1000
0.051 0.418 1063.477000 0.000000 0 1000 0 0.060631 0.000287 1000
0.051 0.420 1037.847000 0.000000 0 1000 0 0.060718 0.000288 1000
0.051 0.422 1046.061000 0.000000 0 1000 0 0.060807 0.000288 1000
0.051 0.424 1040.691000 0.000000 0 1000 0 0.060891 0.000290 1000
0.051 0.426 1027.966000 0.000000 0 1000 0 0.060970 0.000297 1000
0.051 0.428 999.648000 0.014000 1 1000 0 0.061051 0.000306 1000
0.051 0.430 989.812000 0.000000 0 1000 0 0.061128 0.000313 1000
0.051 0.432 989.341000 0.000000 0 1000 0 0.061216 0.000317 1000
0.051 0.434 976.936000 0.000000 0 1000 0 0.061296 0.000318 1000
0.051 0.436 990.350000 0.000000 0 1000 0 0.061376 0.000320 1000
0.051 0.438 977.130000 0.000000 0 1000 0 0.061455 0.000326 1000
0.051 0.440 969.333000 0.000000 0 1000 0 0.061536 0.000332 1000
0.051 0.442 964.746000 0.000000 0 1000 0 0.061610 0.000337 1000
0.051 0.444 940.609000 0.000000 0 1000 0 0.061687 0.000342 1000
0.051 0.446 932.482000 0.000000 0 1000 0 0.061759 0.000348 1000
0.051 0.448 920.879000 0.000000 0 1000 0 0.061837 0.000352 1000
0.051 0.450 918.238000 0.000000 0 1000 0 0.061914 0.000352 1000
0.051 0.452 891.265000 0.000000 0 1000 0 0.061990 0.000355 1000
0.051 0.454 882.140000 0.000000 0 1000 0 0.062064 0.000356 1000
0.051 0.456 884.850000 0.000000 0 1000 0 0.062135 0.000359 1000
0.051 0.458 867.829000 0.000000 0 1000 0 0.062201 0.000362 1000
0.051 0.460 869.705000 0.000000 0 1000 0 0.062272 0.000369 1000
0.051 0.462 891.043000 0.000000 0 1000 0 0.062346 0.000364 1000
0.051 0.464 873.726000 0.000000 0 1000 0 0.062416 0.000371 1000
0.051 0.466 837.998000 0.000000 0 1000 0 0.062481 0.000376 1000
0.051 0.468 824.301000 0.000000 0 1000 0 0.062551 0.000378 1000
0.051 0.470 808.120000 0.000000 0 1000 0 0.062622 0.000376 1000
0.051 0.472 793.795000 0.000000 0 1000 0 0.062684 0.000370 1000
0.051 0.474 787.422000 0.000000 0 1000 0 0.062749 0.000378 1000
0.051 0.476 781.641000 0.000000 0 1000 0 0.062821 0.000381 1000
0.051 0.478 779.293000 0.000000 0 1000 0 0.062882 0.000383 1000
0.051 0.480 773.007000 0.000000 0 1000 0 0.062943 0.000390 1000
0.051 0.482 757.384000 0.000000 0 1000 0 0.063003 0.000392 1000
0.051 0.484 737.066000 0.000000 0 1000 0 0.063066 0.000395 1000
0.051 0.486 726.336000 0.000000 0 1000 0 0.063126 0.000401 1000
0.051 0.488 732.244000 0.000000 0 1000 0 0.063187 0.000406 1000
0.051 0.490 720.084000 0.000000 0 1000 0 0.063245 0.000405 1000
0.052 0.370 53.816000 0.000000 0 0 0 0.052358 0.000000 1000
0.052 0.372 55.368000 0.000000 0 0 0 0.052217 0.000000 1000
0.052 0.374 57.071000 0.000000 0 0 0 0.052078 0.000000 1000
0.052 0.376 58.875000 0.000000 0 0 0 0.051939 0.000000 1000
0.052 0.378 60.806000 0.000000 0 0 0 0.051801 0.000000 1000
0.052 0.380 62.899000 0.000000 0 0 0 0.051664 0.000000 1000
0.052 0.382 65.154000 0.000000 0 0 0 0.051528 0.000000 1000
0.052 0.384 67.597000 0.000000 0 0 0 0.051393 0.000000 1000
0.052 0.386 70.254000 0.000000 0 0 0 0.051259 0.000000 1000
0.052 0.388 73.181000 0.000000 0 0 0 0.051125 0.000000 1000
0.052 0.390 76.352000 0.000000 0 0 0 0.050993 0.000000 1000
0.052 0.392 79.899000 0.000000 0 0 0 0.050861 0.000000 1000
0.052 0.394 83.812000 0.000000 0 0 0 0.050730 0.000000 1000
0.052 0.396 88.215000 0.000000 0 0 0 0.050601 0.000000 1000
0.052 0.398 93.168000 0.000000 0 0 0 0.050471 0.000000 1000
0.052 0.400 98.807000 0.000000 0 0 0 0.050343 0.000000 1000
0.052 0.402 105.315000 0.000000 0 0 0 0.050216 0.000000 1000
0.052 0.404 112.879000 0.000000 0 0 0 0.050089 0.000000 1000
0.052 0.406 121.830000 0.000000 0 0 0 0.049963 0.000000 1000
0.052 0.408 132.626000 0.000000 0 0 0 0.049838 0.000000 1000
